Unnamed: 0,dbeta,gene,feature
cg11581046,0.003168458055077959,MIR639,TSS1500
cg26620021,-0.002733229228862552,MIR641,TSS1500
cg09082617,0.005516852822264415,MIR645,TSS1500
cg12881150,-0.008083217483811838,MIR654,TSS1500
cg22971028,-0.005717085680113925,MIR655,TSS1500
cg16695570,-0.006392120813372537,MIR656,TSS200
cg11600078,-0.007494962202006364,MIR657,TSS1500
cg19945937,-0.011954608559992395,MIR665,Body
cg18476993,0.012983576491848886,MIR671,Body
cg25437674,-0.0061155081699455546,MIR675,TSS1500
cg23176340,-0.010738673714983688,MIR7-2,TSS1500
cg21300318,-0.009082192454324251,MIR7-3,TSS1500
cg25837979,-0.015021474227722695,MIR708,TSS1500
cg18156845,-0.004052063965899536,MIR744,TSS200
cg11035122,-0.007844773150695197,MIR758,TSS1500
cg04938255,0.003414370770420661,MIR760,TSS200
cg00960050,0.004666905750643352,MIR762,TSS1500
cg01737592,-0.009649994923559953,MIR769,TSS200
cg01022345,-0.008455979697421791,MIR770,TSS1500
cg09978395,-0.002707244587948788,MIR802,TSS1500
cg03894789,-0.0050315730934072855,MIR874,TSS200
cg01627201,-0.0026960734593404253,MIR877,TSS1500
cg02044725,-0.010071679444614996,MIR889,TSS1500
cg26371731,0.009038852022965489,MIR9-1,TSS200
cg12530503,0.004094336119702849,MIR9-3,TSS200
cg12023911,-0.0064745618422017166,MIR922,TSS1500
cg03425468,-0.0023197471627704382,MIR92B,TSS1500
cg09452257,-0.006977753470566715,MIR940,TSS200
cg09099500,-0.0025830598464298667,MIR942,TSS1500
cg08100535,-0.010851639508354797,MIR96,TSS200
cg24911721,0.01291792334290195,MIRLET7A3,TSS200
cg25559898,0.011178549933488637,MIRLET7B,Body
cg25353401,-0.014974065811712255,MIRLET7C,TSS1500
cg03275648,-0.00334944585696048,MIRLET7D,TSS1500
cg17099076,0.007568603385740043,MIRLET7I,TSS200
cg03831180,-0.015264676132370236,MITF,Body
cg15147516,0.0031350280028642034,MIXL1,Body
cg18691055,0.0023403793138641166,MKI67,TSS200
cg00163459,-0.0067267786432947075,MKKS,5'UTR
cg22858630,0.00418958757298672,MKNK1,Body
cg06552549,0.009732119738042269,MKNK2,TSS200
cg02976323,-0.008425491094666105,MKRN1,Body
cg24082215,-0.004657810172090369,MKS1,TSS1500
cg13639016,0.003737698414098885,MLANA,Body
cg18875453,-0.009484796835918444,MLC1,Body
cg07224931,0.007547886608885289,MLEC,Body
cg16449649,-0.007816037777887879,MLF1,5'UTR
cg03251615,0.005585760555467044,MLF2,Body
cg04726821,-0.008844710929886528,MLH1,TSS1500
cg27057204,-0.005487897001306714,MLH3,TSS1500
cg07846061,-0.013848583033122117,MLKL,5'UTR
cg05913198,0.006934011312189971,MLLT10,TSS200
cg03258749,-0.007001594810185248,MLLT11,3'UTR
cg14266611,-0.005474259123377296,MLLT3,Body
cg07349136,-0.011544571667474158,MLN,TSS200
cg07072391,-0.013719555944264421,MLPH,Body
cg01500402,0.006121674033427881,MLST8,Body
cg06610259,-0.006853986906370131,MLXIP,TSS1500
cg05007097,-0.01459626028013423,MLXIPL,3'UTR
cg27426447,-0.006857470487149061,MLYCD,Body
cg23765003,0.0029364511236034036,MMD,1stExon
cg22955973,0.004742636389518906,MME,TSS200
cg06446824,-0.014242334965560622,MMEL1,Body
cg14543953,-0.010335948028328304,MMP1,TSS200
cg00347729,-0.008783284150987534,MMP10,TSS1500
cg02836840,0.006672442189730147,MMP11,TSS200
cg02368591,-0.007950154282956135,MMP12,TSS1500
cg24301681,-0.010634959858592533,MMP13,TSS1500
cg02316283,-0.011611279318109813,MMP14,Body
cg04371126,-0.012340821152083901,MMP15,Body
cg12854428,-0.007421181046865716,MMP16,Body
cg08825817,-0.015108711362347224,MMP17,Body
cg16936370,-0.013747012719658893,MMP19,TSS1500
cg22950163,0.008127528953283177,MMP2,1stExon
cg12020179,-0.008436058899462596,MMP20,TSS200
cg11254426,-0.012743446361584787,MMP21,Body
cg11648594,0.005485003740802494,MMP23A,TSS1500
cg07957458,0.0054777880997558485,MMP24,Body
cg01270736,0.007857197950071492,MMP25,Body
cg09805271,-0.00999392849130759,MMP26,Body
cg06259570,-0.010181826516220571,MMP27,Body
cg15096461,-0.013643826773866346,MMP28,Body
cg17145397,-0.008855207741805622,MMP3,1stExon
cg20645973,-0.0073360856288636565,MMP7,TSS1500
cg01092036,-0.002616043981215916,MMP8,Body
cg24406668,0.008134767622598113,MMP9,Body
cg13200854,-0.009680595610446225,MMRN1,Body
cg16289611,-0.00975264230275103,MMRN2,Body
cg12182708,0.004634921110205366,MMS19,Body
cg02919572,0.00905451005471584,MN1,1stExon
cg14834436,0.003569727141831965,MNAT1,TSS200
cg12996305,0.010433137612640744,MNT,Body
cg02511456,-0.006883597021262547,MNX1,Body
cg19600328,0.007611380003461422,MOAP1,5'UTR
cg13210820,-0.012085732397401633,MOG,3'UTR
cg24478630,0.0066514538723831,MOGS,TSS200
cg08495027,0.005201806404439661,MORC2,TSS1500
cg22461018,-0.014899789995439165,MORF4,TSS1500
cg03589001,0.009036034160257063,MORF4L1,TSS1500
cg03188064,0.0045577651594296345,MORN3,Body
cg15836635,0.0035967497341575574,MOS,1stExon
cg21063500,-0.006026037034035194,MOSPD3,TSS1500
cg00592593,-0.014230182325042697,MOV10L1,Body
cg11874331,-0.00856331299844839,MPDU1,TSS1500
cg03905144,-0.009358870208240642,MPDZ,Body
cg27236490,-0.013601237379889058,MPEG1,TSS200
cg05397937,0.0049400064871814205,MPG,5'UTR
cg04049556,0.005068085701334331,MPHOSPH10,1stExon
cg00816008,0.004590305256510408,MPHOSPH6,TSS200
cg01650618,-0.007861145209288803,MPHOSPH8,Body
cg07630255,0.006162295768650536,MPI,Body
cg19337279,0.01299601032936801,MPL,Body
cg09421562,-0.00805388544984839,MPO,1stExon
cg10758466,-0.005129275334666604,MPP2,Body
cg01571583,-0.007814281766805643,MPP3,Body
cg13379408,0.007187128782262581,MPPE1,TSS1500
cg05568454,-0.009813515806731734,MPPED2,Body
cg09171562,-0.012246017301079938,MPRIP,Body
cg17575915,0.007322652920311023,MPST,TSS1500
cg11214962,-0.005116070567616476,MPZ,TSS1500
cg15210526,0.011796762911840961,MPZL1,Body
cg22450342,-0.005920163575356127,MR1,Body
cg22907952,-0.00708709342203978,MRAS,3'UTR
cg13068915,-0.011549216439818004,MRC2,Body
cg11903239,-0.008080846326794585,MRGPRD,TSS1500
cg16446783,0.0043491117877507285,MRGPRX4,TSS1500
cg08577727,0.00870216866163251,MRI1,Body
cg18553276,-0.010891086831367058,MRO,Body
cg23310975,-0.004416780475999696,MRPL13,Body
cg19716170,-0.0054679973909627635,MRPL19,TSS1500
cg00101154,-0.022529237316167575,MRPL28,Body
cg27150186,0.004108488913564382,MRPL39,TSS200
cg03342640,-0.0066661971421257,MRPL40,Body
cg15473904,-0.006030383408838151,MRPL41,3'UTR
cg00470934,0.004002429826348519,MRPL48,Body
cg23924737,0.008183064395282462,MRPS23,TSS1500
cg15956008,0.003497676499609267,MRPS30,1stExon
cg16014606,0.012755884130854274,MRVI1,1stExon
cg06806711,-0.010825219393975877,MS4A1,1stExon
cg09257456,0.0024781260079314955,MS4A12,5'UTR
cg13321166,0.00661686922576035,MS4A3,TSS200
cg13092523,-0.010275835942041683,MSC,TSS1500
cg19180827,-0.004442249101837496,MSH2,Body
cg01603981,-0.0074443619200217455,MSH3,Body
cg00620552,0.004759946437252666,MSH6,TSS200
cg12589972,-0.007443689072393497,MSI1,3'UTR
cg22233512,-0.010646803066283954,MSI2,Body
cg18633432,0.005757060003053883,MSL2,TSS1500
cg06630425,0.014757506231835022,MSLN,Body
cg27607126,-0.006331406699026331,MSMB,TSS1500
cg14264571,0.004701996409764586,MSMP,TSS1500
cg06623274,-0.0089519223238546,MSR1,5'UTR
cg03470159,-0.015102766327790932,MSRA,Body
cg06100684,-0.01067276265492154,MSRB2,TSS1500
cg12488187,0.012851306098902594,MSRB3,TSS1500
cg22290284,-0.014770979204934798,MST1,TSS1500
cg11839681,0.013870905652979663,MST1R,1stExon
cg18862260,-0.006569913145635472,MSTN,TSS200
cg18528640,0.008297748387644735,MSTO1,TSS200
cg11078084,0.008512453143103973,MSX1,3'UTR
cg04541670,-0.006750696601506119,MSX2,TSS1500
cg03923438,-0.007733610775561521,MT1A,Body
cg03655527,-0.017337158002242288,MT1B,TSS200
cg06182274,0.006398148759157086,MT1DP,TSS200
cg15134649,0.0039460341376958185,MT1E,TSS1500
cg08693344,0.004554482961179813,MT1F,TSS1500
cg07791866,0.006165775143890108,MT1G,TSS200
cg26937772,-0.005755084132516223,MT1H,3'UTR
cg19214300,-0.0003461506052434819,MT1IP,TSS200
cg10506097,0.007127009697989919,MT1L,TSS200
cg05581701,0.005012847133093692,MT1M,TSS1500
cg08872713,0.00489612519257374,MT1X,TSS200
cg17886959,0.009652713638252562,MT2A,TSS1500
cg06120945,0.011212922169023313,MT3,TSS1500
cg19001023,0.010665380361299003,MTA1,Body
cg13708959,0.007561504015256746,MTA2,TSS200
cg01129751,0.004990903380031606,MTA3,Body
cg13492671,-0.006509130965946764,MTAP,Body
cg14863489,0.0058752765993205685,MTBP,TSS1500
cg07402337,0.005446466296992639,MTDH,Body
cg04304494,0.0028888199271832676,MTF1,TSS1500
cg11404133,0.002815964935873161,MTF2,TSS1500
cg21955549,0.010264817809995929,MTFMT,Body
cg18795127,-0.007340179729817806,MTG1,Body
cg14285447,-0.007672337291005639,MTHFD1,Body
cg05977992,-0.011673436212255184,MTHFD1L,TSS1500
cg21497607,0.005198597010167755,MTHFD2,TSS200
cg02978542,0.003877209918584344,MTHFR,1stExon
cg05750047,-0.006734967980432868,MTMR11,Body
cg04475307,-0.013802842443402743,MTMR14,Body
cg19541976,-0.009301003500414321,MTMR2,TSS1500
cg06623197,0.008371346954010704,MTMR3,Body
cg15638882,-0.013747165254822365,MTMR7,Body
cg17859326,-0.0113345422982074,MTNR1A,Body
cg19264203,-0.011631625011364883,MTNR1B,Body
cg19339848,-0.005836832636704658,MTO1,TSS1500
cg01439572,-0.01029784825405832,MTOR,Body
cg25833031,-0.006867928161867198,MTPAP,TSS1500
cg17418304,0.005511622546835772,MTR,5'UTR
cg01699524,-0.008631417891612208,MTRR,Body
cg24630782,-0.01735744195404719,MTSS1,Body
cg25391692,-0.008201922767055935,MTTP,5'UTR
cg05807467,-0.011675971574782304,MTUS1,1stExon
cg26860337,0.0037721791091416984,MTX1,1stExon
cg22500132,0.010799055569098956,MUC1,TSS200
cg00841151,-0.013742833981434704,MUC12,TSS1500
cg09081544,-0.01128212946641774,MUC13,Body
cg03087937,-0.00614900131268386,MUC15,5'UTR
cg02391549,-0.005752516396074006,MUC16,1stExon
cg10044629,-0.012511773947237723,MUC2,Body
cg21513138,-0.008107497744391328,MUC20,3'UTR
cg15442792,-0.012934154880324603,MUC21,TSS200
cg15952060,-0.013708334672000853,MUC4,Body
cg02522041,-0.012632726502624609,MUC5B,Body
cg03528538,-0.015430363441461597,MUC6,Body
cg06792975,-0.01687075044529407,MUC7,5'UTR
cg16387046,-0.027363517046411105,MUCL1,TSS200
cg26880777,-0.007765376307726341,MUL1,TSS1500
cg27305772,0.009416804180829417,MUS81,Body
cg19235065,0.007515551624498757,MUTYH,Body
cg00981350,-0.0064058788042905815,MVD,3'UTR
cg09010156,-0.007744315484157836,MVP,5'UTR
cg21549285,0.011788493366030986,MX1,5'UTR
cg24886176,0.01261637744414834,MXD1,TSS200
cg09044296,0.00572824035629227,MXD3,TSS200
cg03840289,0.008550451902554164,MXD4,Body
cg13017345,0.006783249198415831,MXI1,TSS1500
cg27434890,0.011168454218808018,MYB,Body
cg09726279,-0.010817365066420602,MYBBP1A,Body
cg19125715,0.009984840139342402,MYBL1,TSS200
cg18266010,-0.005227586705682721,MYBL2,Body
cg24781100,-0.012329956550993108,MYBPC1,TSS1500
cg12151545,0.009148164597879397,MYBPC3,Body
cg03448202,-0.007988137650394174,MYBPH,TSS200
cg08526705,0.010067386749436321,MYC,Body
cg05598064,0.005393784622430691,MYCBP,TSS200
cg11911128,-0.014112736839030937,MYCBP2,Body
cg02593766,0.007656580376033161,MYCBPAP,Body
cg25074809,0.008548098452539305,MYCN,Body
cg08884624,0.004232540908801295,MYCNOS,TSS200
cg15961007,-0.003891812109285244,MYCT1,Body
cg01638792,-0.008786510467779196,MYEOV,TSS1500
cg10868277,-0.00222802535442658,MYF5,Body
cg26711820,-0.008866884669460404,MYF6,1stExon
cg09975715,0.010576386394078194,MYH10,3'UTR
cg01223135,-0.010700749098467126,MYH11,Body
cg11992783,-0.021309481014713867,MYH14,Body
cg06220958,-0.013456830848130827,MYH2,5'UTR
cg26270038,-0.010186985217775035,MYH6,TSS1500
cg23757622,-0.013501971659549307,MYH8,5'UTR
cg04077141,-0.013545591254098856,MYH9,5'UTR
cg10727812,-0.008082098292170636,MYL1,1stExon
cg00358220,0.005622700971745884,MYL12A,TSS200
cg05243095,0.008584662214845041,MYL12B,5'UTR
cg10591174,-0.01856301696339937,MYL2,TSS200
cg03407567,-0.010751548563905707,MYL6B,TSS1500
cg26287345,-0.01104321996576364,MYL9,TSS200
cg25345817,0.0037846757740599285,MYLIP,TSS200
cg23184556,-0.01593798345668437,MYLK,5'UTR
cg04722901,-0.017139871243452492,MYO10,Body
cg19630374,0.014338883538687643,MYO15A,Body
cg07654843,-0.00991297413113418,MYO18B,5'UTR
cg09541248,-0.00800413162196699,MYO1A,5'UTR
cg07295669,-0.015190089916298619,MYO1B,Body
cg05417607,0.009890539507520366,MYO1C,Body
cg01332462,-0.01692369434177052,MYO1D,Body
cg21598389,-0.01644031304402438,MYO1E,Body
cg10164390,-0.015319868077543862,MYO1F,Body
cg09948419,-0.005051440479475471,MYO1G,TSS1500
cg16711522,0.026173719407615145,MYO5A,Body
cg23910786,0.0040593381940294306,MYO5B,1stExon
cg18997901,-0.007053655761383701,MYO6,5'UTR
cg15328609,-0.013825659319191967,MYOCD,Body
cg05694840,-0.0064996416950644596,MYOD1,3'UTR
cg16358099,-0.01406630986277415,MYOF,Body
cg17424007,-0.015164781483337464,MYOG,TSS1500
cg18766054,-0.012130630910122878,MYOM2,TSS1500
cg04956382,-0.01172895742835525,MYOT,1stExon
cg20414512,-0.012290053238601413,MYOZ2,TSS1500
cg02118194,0.005344680784860216,MYPOP,Body
cg10088610,-0.011979269217797793,MYSM1,TSS1500
cg17987827,-0.015455205659348674,MYT1,5'UTR
cg03464392,-0.017213843004332027,MYT1L,Body
cg11446693,-0.011376773252512866,MZF1,Body
cg25880939,-0.010020199735806689,NAA15,Body
cg17301248,-0.008740815602289556,NAA25,3'UTR
cg12359114,0.002541068821461681,NAA40,TSS200
cg11884656,0.002577724962660831,NAA50,Body
cg10682057,0.00620595215772916,NAAA,TSS200
cg19466605,-0.0067880081841673896,NAB2,3'UTR
cg08134859,-0.010149446225843572,NACA,TSS1500
cg21300382,0.00553157929277529,NACC1,Body
cg18023724,0.0114699336956724,NAF1,TSS1500
cg13364288,0.005972591742088571,NAGLU,Body
cg14554618,-0.008140668056531785,NAIF1,1stExon
cg07799572,-0.0040142852545204605,NAIP,Body
cg11124980,0.012325842720232414,NAMPT,TSS200
cg18781032,-0.006485083581064827,NANOG,TSS1500
cg19924829,0.006489716673853052,NANOS1,TSS200
cg13849525,-0.007561192704995642,NANOS2,TSS200
cg11162385,0.01055917711598564,NANP,TSS200
cg24062472,0.0027399992043547396,NANS,TSS200
cg17278249,0.005226550284969221,NAP1L1,TSS200
cg24890446,0.007736478803405243,NAP1L4,TSS1500
cg25286393,-0.0053447027747683985,NAPSA,TSS1500
cg00754552,-0.008568239895237688,NAPSB,TSS1500
cg27317026,0.004343677537404311,NASP,Body
cg21298408,-0.015867651318844322,NAT1,TSS200
cg09508189,-0.00959926499709284,NAT10,Body
cg01029926,-0.009560877857003778,NAT2,5'UTR
cg10066188,0.0013129474601107601,NAT8B,1stExon
cg24382178,-0.007702608391565235,NAT8L,3'UTR
cg15392413,-0.011650662697412497,NAV3,Body
cg20231900,-0.00883330057514267,NBAS,Body
cg19364538,-0.00925906168671887,NBEA,Body
cg26432350,0.009882415823359211,NBEAL2,Body
cg02959112,-0.007879638277418619,NBL1,Body
cg13963727,0.003014821427705582,NBN,TSS200
cg13384150,0.004781685617970821,NBPF1,5'UTR
cg26891576,-0.0015745294694006406,NBR2,TSS200
cg06671962,-0.006583813385391198,NCAM1,Body
cg20100545,-0.00883571473229244,NCAN,3'UTR
cg02461956,0.01054257790689695,NCAPD3,1stExon
cg02810967,-0.02250338915984237,NCAPG,Body
cg24564603,0.01229796564584124,NCAPG2,Body
cg02959282,-0.01036069052138722,NCK1,3'UTR
cg21551182,0.010352808408723317,NCK2,5'UTR
cg25925945,0.006221930362429035,NCKAP1,1stExon
cg09039845,-0.00262679697885219,NCKAP1L,Body
cg11704396,0.008271001414404526,NCKIPSD,TSS1500
cg26258108,0.01758848467900047,NCL,1stExon
cg18149011,-0.006944364325959396,NCOA1,TSS1500
cg20699548,0.010746342165909261,NCOA2,Body
cg22511723,0.005864628486063171,NCOA3,TSS200
cg22566058,0.009811567593281572,NCOA4,5'UTR
cg20116574,0.011173197003656335,NCOA5,5'UTR
cg10743062,-0.005171758011486685,NCOA6,TSS1500
cg02027561,-0.0044925379467913385,NCOA7,TSS1500
cg24443925,0.008892944923405475,NCOR1,1stExon
cg20494738,0.01426936791312569,NCOR2,5'UTR
cg14550066,0.011529489402166106,NCR1,TSS200
cg03820379,-0.005257539485951271,NCR2,TSS200
cg12573002,-0.015199654718650207,NCR3,5'UTR
cg24839868,-0.002146835074019203,NCSTN,Body
cg06454226,-0.005619135047073342,NDC80,5'UTR
cg08635395,0.00847976661611063,NDE1,5'UTR
cg08325271,-0.007643777012187574,NDN,TSS1500
cg17129188,0.011212250738879473,NDRG1,5'UTR
cg27018904,-0.008420544584485415,NDRG2,TSS200
cg24125063,0.006807966892921881,NDRG3,TSS200
cg10146880,-0.013207832739449372,NDRG4,5'UTR
cg07672051,0.012031945115443674,NDST1,5'UTR
cg07235935,-0.02090023223104778,NDST4,Body
cg08815677,-0.004648116980960838,NDUFA13,Body
cg23711939,0.0032919699104041176,NDUFA4,TSS1500
cg13212283,0.007952814520769548,NDUFA4L2,5'UTR
cg07406704,-0.011015896892801415,NDUFAB1,3'UTR
cg18178963,0.0046165943910130135,NDUFB6,5'UTR
cg24713080,0.006926131870322782,NDUFS8,TSS1500
cg00678239,0.0054891052556202856,NEAT1,TSS200
cg14978741,-0.012489519437350854,NEBL,Body
cg16068383,-0.006031473248513811,NEDD4,Body
cg23757461,-0.01321436860239938,NEDD4L,5'UTR
cg13181604,0.0007012730101568102,NEDD8,Body
cg23740758,0.009888788106505446,NEDD9,5'UTR
cg10188823,0.004242589575048029,NEFH,5'UTR
cg23425735,-0.011892171085333808,NEFL,3'UTR
cg07552803,0.00905475863474915,NEFM,TSS1500
cg09256413,-0.01669564311876101,NEGR1,Body
cg06498398,0.0023120410915356514,NEIL2,5'UTR
cg19570979,0.00446793145085626,NEIL3,5'UTR
cg04384893,0.005817606184065145,NEK1,TSS200
cg23143093,-0.006072749665159733,NEK10,Body
cg17241013,0.004981838817716071,NEK2,TSS200
cg21468416,-0.012024870377131307,NEK6,1stExon
cg19506190,-0.004636032505774131,NEK8,Body
cg08310116,0.009811800331715227,NEK9,TSS1500
cg18865080,-0.010163593184054518,NELL1,Body
cg11969830,-0.012642000088000318,NELL2,Body
cg24906202,0.009960083024270495,NEO1,Body
cg08032665,-0.014951299333086311,NES,Body
cg27367170,0.006062388403191381,NET1,Body
cg01016962,-0.004860361381648586,NETO2,Body
cg15551272,-0.009033334039494252,NEU1,3'UTR
cg05291025,-0.00887219129021033,NEU2,TSS1500
cg12821980,-0.006402419514749353,NEU3,Body
cg01987333,-0.012596883537772987,NEU4,TSS1500
cg01431993,0.007423908461207866,NEUROD1,Body
cg03679521,0.005851506235214192,NEUROD2,5'UTR
cg11260904,0.012011416903394906,NEUROG1,TSS1500
cg05886671,0.006390604296303846,NEUROG3,TSS200
cg17733084,-0.007727924583404682,NEXN,5'UTR
cg00122765,-0.00832098609205316,NF1,Body
cg07232241,0.007843557447438363,NF2,TSS200
cg01395499,-0.010983780818774477,NFASC,Body
cg11147886,-0.012127489095533154,NFAT5,TSS1500
cg05753993,0.017689922368318598,NFATC1,Body
cg11074047,-0.009630986920151054,NFATC2,Body
cg17948846,0.006817384268179357,NFATC3,1stExon
cg13536265,-0.012458171170216093,NFATC4,Body
cg21376004,0.0167220337289538,NFE2,Body
cg27568306,0.006654160224528503,NFE2L1,Body
cg21570130,0.007549100661374076,NFE2L2,Body
cg21699330,-0.012348473598798133,NFE2L3,Body
cg15575375,0.012086251641034789,NFIA,Body
cg14476562,-0.0087642838991368,NFIB,Body
cg22603569,0.014330275345935617,NFIC,Body
cg13782561,0.008484193988758718,NFIL3,5'UTR
cg13338734,-0.019551370567303824,NFIX,Body
cg03464689,0.006829476584190445,NFKB1,TSS200
cg12331743,0.008446968021823036,NFKB2,TSS1500
cg20935025,-0.008093340664811493,NFKBIA,TSS200
cg00668559,-0.008506350386806567,NFKBIE,Body
cg01649334,-0.008286975825657197,NFKBIZ,5'UTR
cg12694820,0.0075402867824728185,NFYA,5'UTR
cg01553613,-0.012014727490344804,NGB,Body
cg02626991,-0.017650758976618452,NGF,Body
cg06943627,-0.008842855207590634,NGFR,Body
cg13244293,-0.010347076112002102,NGLY1,TSS1500
cg24106636,0.0093981027417538,NHLH2,5'UTR
cg24495667,-0.01225142911038934,NID1,Body
cg05884192,-0.017231573275020427,NID2,Body
cg11229815,-0.005434455362506679,NIF3L1,5'UTR
cg21012729,0.0073351749059773815,NIN,5'UTR
cg13538006,-0.013114116721160246,NINJ1,TSS1500
cg26101502,-0.011012097475250589,NINL,Body
cg19815055,0.005893167099870626,NIPBL,TSS200
cg03857553,-0.011229784817097889,NIPSNAP1,Body
cg24575128,0.0066037268490063495,NISCH,Body
cg04865672,0.0029165612314095233,NIT1,1stExon
cg02418535,-0.015454531881961059,NIT2,TSS1500
cg15443530,-0.008903306932799553,NKAIN2,Body
cg00482232,-0.010684368616978265,NKAPL,TSS1500
cg01827248,-0.011971869955199718,NKD1,Body
cg14469389,-0.015797955745757424,NKD2,Body
cg24334879,0.004836770474719817,NKTR,1stExon
cg25996119,0.010347046642147813,NKX2-1,TSS1500
cg22265644,0.00913256615022607,NKX2-2,TSS200
cg14506196,0.008153562768027768,NKX2-3,Body
cg24767237,-0.008081802492163137,NKX2-5,TSS1500
cg01188396,0.00933083730510535,NKX2-8,TSS200
cg13609723,0.006733843398992177,NKX3-1,Body
cg12816961,0.007394615214481631,NKX6-2,Body
cg18089810,-0.009543341278483507,NLGN2,Body
cg08473752,0.005547797004601916,NLK,Body
cg02284297,-0.006766836344064617,NLN,Body
cg16559302,-0.004559631661911847,NLRC3,Body
cg07055315,0.005853295171071133,NLRC4,TSS200
cg07223648,-0.0070539093353738655,NLRC5,5'UTR
cg19060895,0.007226544857076148,NLRP1,Body
cg17817203,-0.009269869301255115,NLRP2,Body
cg18126557,0.011447548551972895,NLRP3,3'UTR
cg22205544,-0.00986661163118705,NLRP6,Body
cg03029752,-0.005495437223788877,NLRX1,TSS1500
cg27417717,0.0055469802886199664,NMB,1stExon
cg08109815,-0.004937620465881578,NMBR,5'UTR
cg09676484,-0.005875315220269438,NME1,5'UTR
cg12251075,-0.011945435636022307,NME2,Body
cg16878641,0.005702262420486716,NME3,TSS200
cg08183303,-0.0018961462812163775,NME4,Body
