ID,dbeta,UCSC_RefGene_Name
cg24887416,-0.5171011172362148,PALLD
cg04227789,-0.499260686563202,PAM
cg20014960,-0.4983534158845744,PAMR1
cg15680975,-0.5139971271957057,PANK2
cg00007981,-0.5188419180650446,PANX1
cg10118227,0.45241078480481983,PANX3
cg11881202,-0.5089305176975353,PAPLN
cg23875821,-0.5122394883264861,PAPOLA
cg13561592,-0.4829695515720314,PAPPA
cg07659934,-0.5178629566530679,PAPSS1
cg25864218,-0.5156302060746244,PAQR3
cg01734140,-0.5011745690417758,PAQR4
cg01909024,0.445675037863243,PAQR7
cg19192223,-0.5156643621790036,PARD3
ch.2.4104651R,-0.514368132971653,PARD3B
cg16295162,-0.5094397945531486,PARD6G
cg08215115,0.22556361036578879,PARG
cg17425224,-0.5162622843097525,PARK7
cg26189112,-0.5201439837658074,PARM1
cg04568155,-0.515674286615174,PARN
cg07113065,-0.5116454331828713,PARP1
cg04267467,-0.5130428040898629,PARP12
cg16232327,-0.5107219412061965,PARP14
cg24595957,-0.5226047318547183,PARP2
cg14974841,-0.511753100281255,PARP3
cg18061532,-0.5154067467266626,PARP4
cg25274052,-0.5107753707379393,PARP6
cg01678062,-0.5131974907976116,PARP9
cg05141014,0.4527196776078757,PART1
cg06030166,-0.5101744491883627,PARVB
cg04017276,-0.5157073220873319,PARVG
cg12271966,-0.5130012037303969,PATZ1
cg05404701,-0.50643653371832,PAWR
cg07684169,-0.4935655336904553,PAX1
cg11880652,-0.5106873020376919,PAX2
cg08431536,-0.5103367081671761,PAX3
cg17147579,0.42721567527937554,PAX4
cg11283700,-0.5132560064212612,PAX5
cg18270629,-0.5099626130926886,PAX6
cg13969001,-0.5048022108941522,PAX7
cg25243455,-0.457391225035899,PAX8
cg01672943,-0.49403130648556864,PAX9
cg24448952,-0.5135668372055178,PAXIP1
cg21734487,-0.5082058279111554,PBK
cg27421308,-0.5126825460528263,PBLD
cg06608374,0.43113110128338816,PBOV1
cg14945696,0.455361511396964,PBRM1
cg26026748,-0.5008514179519424,PBX1
cg04794505,-0.5129830464775667,PBX3
cg25816468,-0.5141186985983609,PBXIP1
cg06073386,-0.521185373937172,PC
cg06254801,0.37889922278310745,PCA3
cg23296392,-0.5018970680954193,PCBD1
cg27559630,-0.5188257902981345,PCBD2
cg03803211,-0.5195472699485151,PCBP1
cg01273790,-0.5132680456457727,PCBP2
cg07110217,-0.5066838340318928,PCBP4
cg02114924,-0.5000951195491641,PCDH10
cg13806135,-0.49591756330314957,PCDH17
cg27582625,-0.5084722846350825,PCDH18
cg22936975,-0.5153452719565595,PCDH20
cg25051831,-0.5028446503429024,PCDH7
cg17535595,-0.5090083991025709,PCDH8
cg02407785,-0.5220190988662974,PCDH9
cg18782991,-0.41780641209639396,PCDHB3
cg27140474,-0.5174702516563118,PCF11
cg21560241,0.3889422141850485,PCGEM1
cg22475904,-0.502367862349519,PCGF1
cg08932052,-0.5101101687058418,PCGF2
cg27661711,0.42526341253423755,PCK1
cg15467148,-0.5077534340379334,PCK2
cg06008158,-0.5198440000530968,PCM1
cg05682094,-0.5201614508698699,PCNA
cg01106419,0.42795270614010034,PCNAP1
cg08366952,-0.5183455559097986,PCNP
cg02503257,-0.5156528876799013,PCNT
cg16230720,-0.49464903670609944,PCSK1
cg18223947,-0.5014649125706655,PCSK2
cg11990980,-0.5091592460258579,PCSK6
cg09951485,-0.5105199757017173,PCSK7
cg08920610,-0.4982765100716393,PCSK9
cg09462477,-0.5218320709071913,PCYT1A
cg17614564,-0.518049274809625,PCYT2
cg24434963,-0.5143644480685259,PDAP1
cg07840186,0.4508147452471791,PDC
cg10526431,0.4532663248828608,PDCD1
cg23731212,-0.5168024598326268,PDCD10
cg14374994,0.45195484824679755,PDCD1LG2
cg18651821,-0.5121888664074332,PDCD2
cg26881277,-0.5124167913402108,PDCD4
cg20149493,-0.500606114021558,PDCD5
cg01856650,-0.5130200349062559,PDCD6
cg26135967,-0.5166301395414186,PDCD6IP
cg20390606,-0.49113138675610574,PDCL
cg26723355,-0.484526057542397,PDE10A
cg23468897,-0.5013494873932703,PDE11A
cg21657876,-0.5156674345610813,PDE2A
cg23367478,-0.49764181081488695,PDE3A
cg06396656,-0.5066648189734011,PDE3B
cg00565070,-0.510294262247388,PDE4A
cg13866577,-0.5065387239666872,PDE4B
cg10738026,-0.511161345513088,PDE4C
cg07200957,-0.5066403182199571,PDE4D
cg10822149,-0.5173144058552459,PDE4DIP
cg09543727,-0.5126044530558576,PDE5A
cg07303496,-0.5126790309586488,PDE6D
cg16138674,0.4512096412129547,PDE6H
cg09040184,-0.5092629828509834,PDE7A
cg08109136,-0.49135288208107514,PDE7B
cg11392877,-0.5159407033481981,PDE8A
ch.5.1450929R,-0.5099026544805573,PDE8B
cg02192472,-0.428844672051281,PDF
cg13957198,-0.5197669516587997,PDGFA
cg11714334,-0.5173440929119709,PDGFB
cg20736997,-0.5077193287959152,PDGFC
cg07748540,-0.5081586696944619,PDGFD
cg13002939,-0.5166348432807982,PDGFRA
cg12727795,-0.5038766125557151,PDGFRB
cg04681849,-0.5139379953971294,PDGFRL
cg09194750,-0.5132809952473226,PDHX
cg00382227,0.445600565812253,PDIA2
cg25423280,-0.49804051869728516,PDIA3
cg12738264,-0.5197387967056816,PDIA4
cg01172315,-0.5177786860096235,PDIA6
cg10199164,-0.5188392495007816,PDIK1L
cg05702952,-0.5093940015241787,PDK1
cg23221605,-0.5164720936306424,PDK2
cg13773614,-0.50565210510247,PDK4
cg09144424,-0.5018245183579386,PDLIM1
cg20449614,-0.5139572429753939,PDLIM2
cg25581330,-0.495856216139952,PDLIM3
cg02033258,-0.5025276406442916,PDLIM4
cg12748915,-0.5116173475762938,PDLIM5
cg09572106,-0.5137345776771433,PDLIM7
cg03578886,-0.5141428042256362,PDP1
cg23729479,-0.5146961089865334,PDPK1
cg09804380,-0.5022710845071404,PDPN
cg11189139,-0.5195044392081937,PDRG1
cg00780250,-0.5155637297255226,PDS5A
cg26516764,-0.512628247106859,PDS5B
cg03478948,-0.5146037660289555,PDSS1
cg04464559,-0.5224417920455222,PDSS2
cg11153912,-0.5151549249222276,PDX1
cg01350767,-0.5163174219724465,PDXP
cg02346970,-0.505191845413879,PDZD2
cg00830283,0.4522992774250794,PDZK1
cg25970363,0.43754531412866443,PDZK1IP1
cg20934215,0.45649995423738315,PDZRN3
cg06893371,-0.4657267152740692,PDZRN4
cg27510197,-0.5089379881061398,PEA15
cg12897782,-0.5157944001356395,PEBP1
cg06232266,-0.5141761241292141,PEBP4
cg07144026,0.44924513474745986,PECAM1
cg21270593,0.45839442122906143,PEG10
cg26537561,0.46160398544008013,PEG3
cg01689928,-0.5192305896342025,PELI1
cg17678453,-0.5142589540786306,PELP1
cg22228677,-0.5177114127591947,PEMT
cg11060276,-0.47553332907970153,PENK
cg02300764,-0.5154761952050891,PEPD
cg10028884,-0.5082323566092412,PER1
cg23905308,-0.5075973626080473,PER2
cg23927002,-0.5099487172444467,PER3
cg06595927,-0.5141686627891336,PERP
cg00059424,-0.5175068458610417,PES1
cg15823160,-0.5200702915135478,PEX14
cg12701576,-0.5142471096098437,PEX19
cg01447579,0.4195190953138379,PF4
cg15759338,-0.10135031237965386,PF4V1
cg25132078,-0.5150079860312937,PFDN1
cg13347296,-0.517719137026412,PFDN4
cg15085223,-0.5168893713104111,PFDN5
cg10923346,-0.5161048615622736,PFKFB3
cg14592491,-0.508734647294389,PFKFB4
cg06828730,-0.5181175469543634,PFKM
cg10247268,-0.5177771423963151,PFKP
cg19752117,-0.5185051453482901,PFN1
cg05835744,-0.5146224498348599,PGAM1
cg02237368,0.413418389942575,PGAM2
cg09089417,-0.5190530214248298,PGAM5
cg13377341,0.44763185836559727,PGC
cg22341865,-0.5211661202952261,PGD
cg24192328,-0.5024246699660232,PGF
cg26173203,-0.5134317340900715,PGGT1B
cg22559329,-0.46549000502834537,PGLYRP1
cg05270688,-0.5107686905279248,PGM1
cg11614195,-0.5188021695564367,PGP
cg24198953,-0.5216657615997814,PGPEP1
cg13686012,-0.47424863007747253,PGR
cg16991595,-0.5193315573671751,PGRMC2
cg04384245,-0.5140574008748868,PHACTR4
cg09649852,-0.5130867577818822,PHB
cg14523877,-0.5181981488002569,PHB2
cg04067573,-0.5090135710595122,PHC3
cg13528777,-0.5125630370539318,PHF1
cg05736120,-0.5184548670973095,PHF10
cg20803783,-0.5139631331324667,PHF13
cg13029706,-0.5124911399982401,PHF14
cg11594303,-0.507252534111256,PHF19
ch.9.1355968F,-0.5180271529472379,PHF2
cg23734815,-0.5182818835996137,PHF20
cg27342122,-0.5146137422528986,PHF20L1
ch.11.942842R,-0.5153367134367219,PHF21A
cg01033463,-0.5182529042494428,PHF21B
cg26423539,-0.5069758951295854,PHF5A
cg11551257,-0.5089949481664798,PHGDH
cg19950079,-0.5171153645813378,PHIP
cg02947222,-0.5134094854762722,PHLDA1
cg01946707,-0.523046064450501,PHLDA2
cg10971895,-0.5094855227174021,PHLDA3
cg15558759,-0.5147960975682674,PHLDB1
cg16848490,-0.5214275051175077,PHLDB2
cg10011603,-0.5128728722480608,PHLDB3
cg05048372,-0.5195230434376705,PHLPP1
cg00732059,0.4576467140224495,PHLPP2
cg23619769,-0.510045708790502,PHOX2A
cg11046315,-0.4679752801583551,PHOX2B
cg13639672,-0.5135370777148026,PHPT1
cg08482978,-0.5144626627151243,PHRF1
cg02733351,0.35908532972561835,PI3
cg19669036,-0.5181660028695663,PI4KA
cg11790217,-0.5202162062318716,PIAS1
cg03982507,-0.5143958564556648,PIAS2
cg05768362,-0.5139251281840383,PIAS3
cg21025876,-0.5141110393601728,PIAS4
cg00949022,-0.5138206522456171,PIBF1
cg03214297,-0.5095453989968026,PICK1
cg14165051,-0.48984946961365283,PID1
cg11823654,-0.520633757866246,PIF1
cg17456231,-0.5108140252521863,PIGF
cg10774018,-0.5145225917604794,PIGH
cg16752778,-0.5132564858479225,PIGK
cg20953047,0.44134178839162014,PIGR
cg14181391,-0.5092200862740855,PIGU
cg12382864,-0.5189226081763175,PIK3AP1
cg11319211,0.45342328070576604,PIK3C2A
cg10507231,0.447474092257211,PIK3C2B
cg24362401,-0.5084611423934396,PIK3C3
cg07379601,-0.5111336371861623,PIK3CA
cg16230316,0.450803624189361,PIK3CB
cg17325959,-0.513095121707596,PIK3CD
cg00604356,-0.5020558127916693,PIK3CG
cg03065202,-0.5185461211664227,PIK3IP1
cg08945395,-0.5179729076633058,PIK3R1
cg14944578,-0.5141669976931448,PIK3R2
cg02281178,-0.5166148092085471,PIK3R3
cg26039962,-0.5130283595772839,PIK3R4
cg18470295,-0.5171752194433222,PIK3R5
cg05354929,-0.5194647020991322,PIM1
cg00900524,-0.5080786400092717,PIM3
cg11884093,-0.5144499265351851,PIN1
cg27395190,-0.5143136965674617,PINK1
cg11108432,-0.5217549211303499,PINX1
cg15079124,0.40919309611662313,PIP
cg23820285,-0.5171959416015042,PIP4K2A
cg04120542,-0.513962352993541,PIP4K2B
cg14155482,-0.5147080645623308,PIP5K1A
cg13838014,-0.5069522550230464,PIP5KL1
cg26448406,-0.5162283207029882,PISD
cg15676015,-0.5072729501050389,PITPNM1
cg05676450,-0.5139113981660396,PITPNM3
cg19802165,-0.5091371904116828,PITX1
cg17507671,-0.49833719530540677,PITX2
cg16244664,0.4317755068589548,PIWIL1
cg23431988,0.44484830320335084,PIWIL2
cg02596486,0.4297014972389734,PIWIL3
cg23608779,0.44992449236252346,PIWIL4
ch.5.1992431R,-0.5220549713835962,PJA2
cg10268345,0.4559281256144709,PKD1
cg03266576,-0.5102953398725205,PKD2
cg22599822,0.41973586005525926,PKD2L1
cg07646455,0.4518005120646104,PKHD1
cg10131657,-0.4365541128566873,PKHD1L1
cg23109894,0.43878506788102895,PKLR
cg24738475,-0.519308914614515,PKN2
cg11056832,-0.5083558509644412,PKN3
cg01169738,-0.5143020806924354,PKNOX1
cg27598621,-0.5039868709949316,PKNOX2
cg19570545,-0.5086652662835021,PKP1
cg27458987,-0.4830067007259273,PKP2
cg27193655,0.435344515766212,PKP3
cg02001814,-0.49732708083130245,PKP4
cg16014987,0.44367713977082207,PLA1A
cg05605564,0.440469740684204,PLA2G10
cg04353881,-0.5187791819922972,PLA2G15
cg07280387,-0.5035312894842683,PLA2G1B
cg11037787,0.4269125762635417,PLA2G2A
cg05048624,-0.48945171289724465,PLA2G2D
cg09976564,0.41979021017062934,PLA2G3
ch.1.3651949R,-0.5053563710321914,PLA2G4A
cg02444300,-0.5147910099034586,PLA2G4C
cg19521927,0.442464921945353,PLA2G5
cg22515201,-0.5179645401055657,PLA2G6
cg27087057,-0.5064126505518765,PLA2G7
cg20357910,-0.5076151324000613,PLA2R1
cg14563754,-0.5101303887987357,PLAA
cg01189092,-0.5175138136639434,PLAC8
cg11952433,-0.49630077134859546,PLAG1
cg04232541,-0.5114830713878874,PLAGL1
cg25811820,-0.5049649709405041,PLAGL2
cg13880167,0.44514147006615956,PLAT
cg22947959,-0.5144747624499209,PLAU
cg23211714,-0.5105342316898401,PLAUR
cg23402429,-0.5103883137483372,PLB1
cg21844450,-0.5112006282769308,PLCB1
cg05884705,-0.5193144559050048,PLCB2
cg24591182,-0.5160444337973147,PLCB3
ch.20.209864F,-0.5063145112956794,PLCB4
cg25341131,-0.5067807749940296,PLCD1
cg03088791,-0.4731887314174936,PLCE1
cg09960727,-0.5135062738061417,PLCG1
cg00698535,-0.5109782090677536,PLCG2
cg00792783,-0.5111632852968458,PLCL1
cg18295203,-0.505777091375937,PLD1
cg16685860,-0.5146873963286542,PLD2
ch.1.4829111R,-0.5160914017749193,PLD5
cg22159109,0.45025016206759205,PLEK
cg20141916,-0.5182623401824966,PLEK2
cg25764464,-0.5044751826053065,PLEKHA5
cg14464464,-0.5119822005976611,PLEKHA7
cg19558503,-0.5056838332531727,PLEKHA8
cg02176770,-0.49642512466065253,PLEKHB1
cg19650197,-0.5160253522906547,PLEKHF1
cg08468370,-0.5106115744128045,PLEKHG2
cg00918541,-0.5162550337552133,PLEKHG5
cg10232936,-0.5049217801780337,PLEKHM2
cg20577019,-0.5187553188798737,PLEKHO1
cg04181478,0.3903962328996507,PLG
cg05009389,-0.4783345950200505,PLIN1
cg14291622,-0.5093005360403644,PLIN2
cg06351965,-0.5016763543621499,PLK1
cg11821403,-0.5116029867888072,PLK2
cg21712663,-0.5149167343561417,PLK3
cg02085815,-0.5151971899429186,PLK4
cg27166718,-0.4327597212502137,PLN
cg23231974,-0.5110049141815022,PLOD1
cg22793735,-0.5050976677878996,PLOD2
cg21129365,-0.5055540758196814,PLOD3
cg16373290,-0.5139128704053776,PLRG1
cg21217733,-0.5169945675070015,PLS1
cg20708892,-0.5016585564484537,PLSCR1
cg06768188,-0.5061491947544756,PLTP
cg26817371,-0.4887446285121359,PLVAP
cg02875558,-0.50739187853745,PLXDC1
cg13424608,0.45473151061698613,PLXNA1
cg02808797,-0.5184961113890857,PLXNA2
cg05950570,-0.5090499209738327,PLXNA4
cg12801392,-0.5037166762893872,PLXNB1
cg13085980,-0.5120998849804368,PLXNC1
cg00618865,-0.5196490348761108,PLXND1
cg05585821,-0.4998912991375166,PMAIP1
cg03535648,0.45291950400063874,PMCH
cg21182903,-0.5223131905330675,PMEPA1
cg21815047,-0.5140129615434982,PMF1
cg27647177,-0.5153070568661527,PML
cg08260763,-0.5178805941213664,PMM2
cg08731623,-0.5198877826590971,PMP22
ch.9.2473665R,-0.4780022355330257,PMPCA
cg20033210,-0.5110466587580028,PMPCB
cg26454191,-0.5151813923223395,PMS1
cg04317940,-0.5145656787999944,PMS2
cg13576809,-0.5200194975374959,PNKD
cg02653526,-0.5150839642312668,PNKP
cg25672013,0.42779090795461405,PNLIP
cg06424594,-0.5145527838810972,PNMT
cg06166863,-0.5147220458979077,PNN
cg01275515,-0.5133750228107562,PNO1
cg23609821,-0.5064803039222054,PNP
cg11896211,-0.5181413863026156,PNPLA2
cg10154655,-0.5059282888373001,PNPO
cg18811423,-0.5175333065662931,PNPT1
cg18317589,-0.5141370125338441,PNRC1
cg13230386,-0.509727248115235,PODXL
cg03064832,-0.5212392770414492,POFUT1
cg20264731,-0.5150639505435018,POLB
cg25660583,-0.5095044990917633,POLD1
cg08839620,-0.5125737812159687,POLD3
cg06636354,-0.5067328172341982,POLD4
cg14572424,-0.50996688955429,POLDIP2
cg00464056,-0.5154518851289026,POLE
cg14412733,-0.5034254588454751,POLE3
cg02307033,-0.5144308243066843,POLE4
cg05024638,-0.5203533553523026,POLG
cg25283846,-0.5165769622328111,POLG2
cg23748185,-0.5042600866893102,POLH
cg02447314,-0.5248148369928236,POLI
cg27061947,-0.4897562217666323,POLK
cg09899094,-0.5200980793654756,POLM
cg06267626,-0.5105231028032988,POLQ
cg11275620,-0.5164407713134961,POLR1D
cg22092745,-0.5012835372318674,POLR1E
cg04567588,-0.5009829315441258,POLR2A
cg05140079,-0.5117997505398766,POLR2C
ch.10.1683814F,-0.5218787906751069,POLR3A
cg24266542,-0.5154641325610766,POLR3B
cg08030545,-0.5171093867506275,POLR3E
cg02267904,-0.47073386712169984,POLR3G
cg14357535,-0.4924562362358132,POMC
cg00859193,-0.5166571035024392,POMP
cg04981414,-0.5099351879408258,POMT1
cg24062571,0.44193953730882557,PON1
cg04193422,-0.5128984128725987,PON2
cg08520743,-0.47989164148601127,PON3
cg06577045,-0.5127944467266508,POPDC3
cg17488228,-0.5200484663644523,POR
cg24719107,-0.47745788394720023,POSTN
cg21026078,-0.5146136322545537,POT1
cg09698634,0.36002768478595615,POTED
cg19277401,0.31030224691922725,POTEF
cg26134629,-0.09758938472105325,POTEH
cg10874403,0.4231796959483994,POU1F1
cg15268622,-0.5184030652587427,POU2F1
cg20508523,-0.5107498963441742,POU2F2
cg01761662,-0.5050727409577734,POU2F3
cg12714180,-0.5105146139547527,POU3F1
cg03527422,-0.5114126325691144,POU3F2
cg00778995,-0.5054963799774991,POU3F3
cg14123923,-0.5148408607489577,POU4F1
cg16887264,-0.47293324275651705,POU4F2
cg08809223,0.45671709343651107,POU5F1
cg16342332,0.4529755886449074,POU5F1B
ch.7.924839R,-0.5153418414359023,POU6F2
cg13971260,-0.5137186327262893,PPA1
cg24676000,-0.5015251958801452,PPARA
cg15729095,-0.5092718717301178,PPARD
cg13518792,-0.49541374268253097,PPARG
cg27182172,-0.49887861239938974,PPARGC1A
cg23459643,-0.5070855755543773,PPARGC1B
cg21398186,0.4275860223410368,PPBP
cg26187225,-0.5117653711138642,PPFIA1
cg17964980,-0.5051990618155388,PPFIBP2
cg12520111,-0.5200366450420686,PPIA
cg16312647,-0.5172753686470979,PPIB
cg02384682,-0.5096627300133098,PPIC
cg23951781,-0.5176524366050252,PPID
cg24225147,-0.5202622130964077,PPIF
cg16088692,-0.5095924756046388,PPIG
cg01088528,-0.5163747219863187,PPIL3
cg16682989,-0.502354729997477,PPL
cg06916463,-0.509939697796021,PPM1A
cg06090421,-0.5211761164955034,PPM1D
cg14433414,-0.5034720485547021,PPM1F
cg03620158,-0.5080130546804275,PPM1H
cg12711974,-0.5167941425916782,PPM1L
cg00469635,-0.5191154312103551,PPME1
cg09230774,-0.5144408104855349,PPP1CA
cg25799969,-0.513099492111056,PPP1CB
cg19579903,-0.5205851187281647,PPP1R10
cg25012029,-0.5217148403391553,PPP1R11
cg23859591,-0.5124451186246379,PPP1R12A
cg23035897,-0.5168864003648368,PPP1R12B
cg02611105,-0.516026230690019,PPP1R12C
cg10066332,-0.5148958999695301,PPP1R13B
cg13399678,-0.5114219723580246,PPP1R13L
cg07595291,-0.5044860392469541,PPP1R14A
cg26349375,-0.5109024174873407,PPP1R14C
cg22143490,-0.5205085275379634,PPP1R15A
cg22733051,-0.514497699568132,PPP1R15B
cg01316819,-0.49128513486835956,PPP1R1A
cg10498434,-0.4985561726565594,PPP1R1B
cg24647971,0.4474516111093953,PPP1R1C
cg17844121,0.42271990148453753,PPP1R3A
cg19508701,-0.5158394154839767,PPP1R3B
cg19127360,-0.5155199890357361,PPP1R7
ch.1.928723R,-0.5212839268840375,PPP1R8
cg17580178,-0.5186584945443772,PPP1R9B
cg00660400,-0.5184079670412095,PPP2CA
cg26910651,-0.5106466006083188,PPP2CB
cg11357813,-0.5143357263501601,PPP2R1A
cg10843715,-0.5089714869032084,PPP2R1B
cg06876710,-0.5174328327832322,PPP2R2A
cg18013519,-0.5156638145959773,PPP2R2C
cg06259557,0.4572885340048492,PPP2R2D
cg06312785,-0.5082667702042905,PPP2R3A
cg05660803,-0.5184909747396643,PPP2R5A
cg14512008,-0.5131148282780595,PPP2R5C
cg03875433,-0.517540834744126,PPP2R5E
cg18406718,-0.5144695044592881,PPP3CA
cg03773989,-0.5145396460648758,PPP3CB
cg22739204,-0.5140808735615219,PPP4C
cg26450188,-0.5158392144730719,PPP5C
cg06583105,-0.5181983292944298,PPRC1
cg19736671,-0.5061899904180017,PPT1
cg24283914,-0.5181882539705311,PPT2
cg00198729,0.4365436916867199,PPY
cg25792593,-0.48497679354899725,PRAM1
cg27303185,0.4231038477162438,PRAME
cg02212855,-0.39398709467701026,PRAP1
cg27345534,0.3424825555887576,PRB1
cg20480899,0.4428202239592854,PRB2
cg25699121,-0.5163519803919119,PRC1
cg13235992,-0.5172344400040639,PRCC
cg07267550,0.4364423827437162,PRCD
cg02667677,-0.5110858027679726,PRDM1
cg17378273,-0.5112840269857359,PRDM11
cg13500797,-0.5159233797825732,PRDM12
cg18900649,-0.49263600370853566,PRDM13
cg02919936,-0.5086703874180718,PRDM14
cg12267948,-0.515749283443132,PRDM16
cg00922376,-0.5146048738734856,PRDM2
cg06329345,-0.5135228579853913,PRDM5
cg19157243,-0.510873261528107,PRDM6
cg26162932,-0.5173310983636591,PRDM8
cg02444433,0.31524683630886235,PRDM9
cg17149431,-0.5113683720610477,PRDX1
cg03860466,-0.5098687591317398,PRDX2
cg07210263,-0.521250832995652,PRDX3
cg03741657,-0.5148938025738743,PRDX5
cg19585271,-0.5151731516187482,PRDX6
cg13371976,-0.5140054852639748,PRELP
cg06218044,-0.5126612859228318,PREP
cg27511255,-0.5173838749226131,PREX1
cg15690525,-0.5136115296097341,PREX2
cg17566718,0.4324191750011048,PRF1
cg12819873,0.3869819205350077,PRG2
cg24459209,0.41976830586566627,PRG3
cg10801670,0.4568613818744652,PRG4
cg22188495,-0.5108664395374874,PRICKLE1
cg19847271,-0.5157581990370559,PRIM1
cg07570570,-0.49581253939104714,PRIMA1
cg10786880,-0.513079803903383,PRKAA1
cg05494069,-0.4952097243691285,PRKAA2
cg14836636,-0.5221309339280297,PRKAB1
cg02591871,-0.5137240135025771,PRKACA
cg07161166,-0.5123672689753948,PRKACB
cg21054179,-0.506323339032299,PRKAG1
cg08569242,-0.517382693338907,PRKAR1A
cg24965617,-0.5127789570627711,PRKAR2A
cg03055499,-0.5139805783193709,PRKCA
cg05436658,-0.5179513777610637,PRKCB
cg13908523,-0.5244001187435477,PRKCD
cg05890578,-0.5138408697351572,PRKCE
cg20596273,-0.5143951056115085,PRKCH
cg08400120,-0.510142628374448,PRKCI
cg04351665,-0.49928566999252194,PRKCQ
cg11705439,-0.5149368113324045,PRKCSH
cg11345323,-0.5121196371321648,PRKCZ
cg01588388,-0.4940570094881675,PRKD1
cg26687726,-0.514519715153946,PRKD2
cg09212058,0.45154210710881276,PRKD3
ch.8.1083168R,-0.4849099368476369,PRKDC
cg01066808,0.4458831499773232,PRKG2
cg09890200,-0.5184644942148953,PRKRA
cg26328438,0.4473174471080929,PRL
cg11646294,0.43325002374322397,PRLH
cg04025074,-0.5076571290504568,PRLR
cg09674048,0.43870632493935874,PRM1
cg00399807,0.4324678790525499,PRM3
cg14576628,-0.519167505446363,PRMT1
cg26397019,-0.5136864952836742,PRMT5
cg09367891,-0.5164030483185139,PRMT6
cg23693200,-0.49587431063622234,PRND
cg09173587,-0.5144588158249733,PRNP
cg03422204,-0.5094724760194963,PROC
cg00374377,-0.5096604298877156,PROCA1
cg05852537,-0.47935866327882815,PROCR
cg02486545,-0.5067515680579394,PRODH
cg13468036,0.4478419758111962,PROK1
cg08555612,-0.5144265961941179,PROK2
cg15983109,-0.5116205136632809,PROKR1
cg18322516,0.44149257594479707,PROKR2
cg13164157,-0.5102696288274937,PROM1
cg07806248,0.42320437194073734,PROP1
cg01408194,-0.5145000709308714,PROS1
cg25347098,-0.510362704321338,PROX1
cg26375147,-0.5195814013413358,PRPF19
ch.1.2890615F,-0.5177217893903906,PRPF3
